construction_type	year	place_full_name	lat	long	norm_lat	norm_long	dialect	distance_from_antwerp	context	gender	mentioned_users_count	user_id	username
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	0	user_id_4083	username_4083
zijt	2015	Tongeren, België	50.7202258	50.7202258	50.7806267	5.4639172	Limburgs	76.92	main	female	0	user_id_1152	username_1152
zijt	2015	Tongeren, België	50.7202258	50.7202258	50.7806267	5.4639172	Limburgs	76.92	main	female	0	user_id_1152	username_1152
zijt	2015	Tongeren, België	50.7202258	50.7202258	50.7806267	5.4639172	Limburgs	76.92	main	female	0	user_id_1152	username_1152
zijt	2015	Tongeren, België	50.7202258	50.7202258	50.7806267	5.4639172	Limburgs	76.92	main	female	0	user_id_1152	username_1152
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	1	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	1	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	1	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	1	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	1	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	1	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	1	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	1	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	female	0	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	female	0	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	female	0	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	female	0	user_id_1579	username_1579
zijt	2015	Menen, België	50.7556073	50.7556073	50.7937353	3.167040611100269	West-Vlaams	127.47	main	female	0	user_id_4084	username_4084
zijt	2015	Menen, België	50.7556073	50.7556073	50.7937353	3.167040611100269	West-Vlaams	127.47	main	female	0	user_id_4084	username_4084
zijt	2015	Menen, België	50.7556073	50.7556073	50.7937353	3.167040611100269	West-Vlaams	127.47	main	female	0	user_id_4084	username_4084
zijt	2015	Menen, België	50.7556073	50.7556073	50.7937353	3.167040611100269	West-Vlaams	127.47	main	female	0	user_id_4084	username_4084
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	female	0	user_id_2059	username_2059
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	female	0	user_id_2059	username_2059
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	female	0	user_id_2059	username_2059
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	female	0	user_id_2059	username_2059
zijt	2015	Beveren, België	51.1665499	51.1665499	51.21288495	4.249081329859443	Oost-Vlaams	39.03	inversion	female	0	user_id_4085	username_4085
zijt	2015	Beveren, België	51.1665499	51.1665499	51.21288495	4.249081329859443	Oost-Vlaams	39.03	inversion	female	0	user_id_4085	username_4085
zijt	2015	Beveren, België	51.1665499	51.1665499	51.21288495	4.249081329859443	Oost-Vlaams	39.03	inversion	female	0	user_id_4085	username_4085
zijt	2015	Beveren, België	51.1665499	51.1665499	51.21288495	4.249081329859443	Oost-Vlaams	39.03	inversion	female	0	user_id_4085	username_4085
zijt	2015	Kuurne, België	50.8395361	50.8395361	50.85970945	3.27332153511502	West-Vlaams	117.45	main	female	0	user_id_3661	username_3661
zijt	2015	Kuurne, België	50.8395361	50.8395361	50.85970945	3.27332153511502	West-Vlaams	117.45	main	female	0	user_id_3661	username_3661
zijt	2015	Kuurne, België	50.8395361	50.8395361	50.85970945	3.27332153511502	West-Vlaams	117.45	main	female	0	user_id_3661	username_3661
zijt	2015	Kuurne, België	50.8395361	50.8395361	50.85970945	3.27332153511502	West-Vlaams	117.45	main	female	0	user_id_3661	username_3661
zijt	2015	Essen, België	51.4152751	51.4152751	51.4679229	4.4698256	Brabants	27.08	main	male	0	user_id_1234	username_1234
zijt	2015	Essen, België	51.4152751	51.4152751	51.4679229	4.4698256	Brabants	27.08	main	male	0	user_id_1234	username_1234
zijt	2015	Essen, België	51.4152751	51.4152751	51.4679229	4.4698256	Brabants	27.08	main	male	0	user_id_1234	username_1234
zijt	2015	Essen, België	51.4152751	51.4152751	51.4679229	4.4698256	Brabants	27.08	main	male	0	user_id_1234	username_1234
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	female	0	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	female	0	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	female	0	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	female	0	user_id_1579	username_1579
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_3515	username_3515
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_3515	username_3515
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_3515	username_3515
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_3515	username_3515
zijt	2015	Diksmuide, België	50.9758878	50.9758878	51.0333408	2.8647185	West-Vlaams	137.77	main	female	0	user_id_1406	username_1406
zijt	2015	Diksmuide, België	50.9758878	50.9758878	51.0333408	2.8647185	West-Vlaams	137.77	main	female	0	user_id_1406	username_1406
zijt	2015	Diksmuide, België	50.9758878	50.9758878	51.0333408	2.8647185	West-Vlaams	137.77	main	female	0	user_id_1406	username_1406
zijt	2015	Diksmuide, België	50.9758878	50.9758878	51.0333408	2.8647185	West-Vlaams	137.77	main	female	0	user_id_1406	username_1406
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	1	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	1	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	1	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	1	user_id_2391	username_2391
zijt	2015	Kuurne, België	50.8395361	50.8395361	50.85970945	3.27332153511502	West-Vlaams	117.45	main		0	user_id_3608	username_3608
zijt	2015	Kuurne, België	50.8395361	50.8395361	50.85970945	3.27332153511502	West-Vlaams	117.45	main		0	user_id_3608	username_3608
zijt	2015	Kuurne, België	50.8395361	50.8395361	50.85970945	3.27332153511502	West-Vlaams	117.45	main		0	user_id_3608	username_3608
zijt	2015	Kuurne, België	50.8395361	50.8395361	50.85970945	3.27332153511502	West-Vlaams	117.45	main		0	user_id_3608	username_3608
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_3064	username_3064
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_3064	username_3064
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_3064	username_3064
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_3064	username_3064
zijt	2015	Waregem, België	50.8450599	50.8450599	50.8868222	3.4323622	West-Vlaams	106.1	main	female	0	user_id_4086	username_4086
zijt	2015	Waregem, België	50.8450599	50.8450599	50.8868222	3.4323622	West-Vlaams	106.1	main	female	0	user_id_4086	username_4086
zijt	2015	Waregem, België	50.8450599	50.8450599	50.8868222	3.4323622	West-Vlaams	106.1	main	female	0	user_id_4086	username_4086
zijt	2015	Waregem, België	50.8450599	50.8450599	50.8868222	3.4323622	West-Vlaams	106.1	main	female	0	user_id_4086	username_4086
zijt	2015	Deerlijk, België	50.8116011	50.8116011	50.83940065	3.3627926635249863	West-Vlaams	112.92	main	female	0	user_id_1335	username_1335
zijt	2015	Deerlijk, België	50.8116011	50.8116011	50.83940065	3.3627926635249863	West-Vlaams	112.92	main	female	0	user_id_1335	username_1335
zijt	2015	Deerlijk, België	50.8116011	50.8116011	50.83940065	3.3627926635249863	West-Vlaams	112.92	main	female	0	user_id_1335	username_1335
zijt	2015	Deerlijk, België	50.8116011	50.8116011	50.83940065	3.3627926635249863	West-Vlaams	112.92	main	female	0	user_id_1335	username_1335
zijt	2015	Buggenhout, België	50.9824614	50.9824614	51.011310050000006	4.192796388661321	Oost-Vlaams	53.69	main	female	0	user_id_1275	username_1275
zijt	2015	Buggenhout, België	50.9824614	50.9824614	51.011310050000006	4.192796388661321	Oost-Vlaams	53.69	main	female	0	user_id_1275	username_1275
zijt	2015	Buggenhout, België	50.9824614	50.9824614	51.011310050000006	4.192796388661321	Oost-Vlaams	53.69	main	female	0	user_id_1275	username_1275
zijt	2015	Buggenhout, België	50.9824614	50.9824614	51.011310050000006	4.192796388661321	Oost-Vlaams	53.69	main	female	0	user_id_1275	username_1275
zijt	2015	Lovendegem, België	51.0743675	51.0743675	51.0956807	3.6076129	Oost-Vlaams	85.75	main	female	0	user_id_4082	username_4082
zijt	2015	Lovendegem, België	51.0743675	51.0743675	51.0956807	3.6076129	Oost-Vlaams	85.75	main	female	0	user_id_4082	username_4082
zijt	2015	Lovendegem, België	51.0743675	51.0743675	51.0956807	3.6076129	Oost-Vlaams	85.75	main	female	0	user_id_4082	username_4082
zijt	2015	Lovendegem, België	51.0743675	51.0743675	51.0956807	3.6076129	Oost-Vlaams	85.75	main	female	0	user_id_4082	username_4082
zijt	2015	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	main	male	0	user_id_3199	username_3199
zijt	2015	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	main	male	0	user_id_3199	username_3199
zijt	2015	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	main	male	0	user_id_3199	username_3199
zijt	2015	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	main	male	0	user_id_3199	username_3199
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_3515	username_3515
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_3515	username_3515
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_3515	username_3515
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_3515	username_3515
zijt	2015	Lovendegem, België	51.0743675	51.0743675	51.0956807	3.6076129	Oost-Vlaams	85.75	inversion	male	2	user_id_4087	username_4087
zijt	2015	Lovendegem, België	51.0743675	51.0743675	51.0956807	3.6076129	Oost-Vlaams	85.75	inversion	male	2	user_id_4087	username_4087
zijt	2015	Lovendegem, België	51.0743675	51.0743675	51.0956807	3.6076129	Oost-Vlaams	85.75	inversion	male	2	user_id_4087	username_4087
zijt	2015	Lovendegem, België	51.0743675	51.0743675	51.0956807	3.6076129	Oost-Vlaams	85.75	inversion	male	2	user_id_4087	username_4087
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	0	user_id_2391	username_2391
zijt	2015	Hasselt, Belgium	50.8677279	50.8677279	50.9303735	5.3378043	Limburgs	58.44	main	female	1	user_id_4088	username_4088
zijt	2015	Hasselt, Belgium	50.8677279	50.8677279	50.9303735	5.3378043	Limburgs	58.44	main	female	1	user_id_4088	username_4088
zijt	2015	Hasselt, Belgium	50.8677279	50.8677279	50.9303735	5.3378043	Limburgs	58.44	main	female	1	user_id_4088	username_4088
zijt	2015	Hasselt, Belgium	50.8677279	50.8677279	50.9303735	5.3378043	Limburgs	58.44	main	female	1	user_id_4088	username_4088
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main		0	user_id_4089	username_4089
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main		0	user_id_4089	username_4089
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main		0	user_id_4089	username_4089
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main		0	user_id_4089	username_4089
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	other	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	other	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	other	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	other	male	0	user_id_2391	username_2391
zijt	2015	Beveren, België	51.1665499	51.1665499	51.21288495	4.249081329859443	Oost-Vlaams	39.03	main	female	0	user_id_4090	username_4090
zijt	2015	Beveren, België	51.1665499	51.1665499	51.21288495	4.249081329859443	Oost-Vlaams	39.03	main	female	0	user_id_4090	username_4090
zijt	2015	Beveren, België	51.1665499	51.1665499	51.21288495	4.249081329859443	Oost-Vlaams	39.03	main	female	0	user_id_4090	username_4090
zijt	2015	Beveren, België	51.1665499	51.1665499	51.21288495	4.249081329859443	Oost-Vlaams	39.03	main	female	0	user_id_4090	username_4090
zijt	2015	Waregem, België	50.8450599	50.8450599	50.8868222	3.4323622	West-Vlaams	106.1	main	female	0	user_id_4086	username_4086
zijt	2015	Waregem, België	50.8450599	50.8450599	50.8868222	3.4323622	West-Vlaams	106.1	main	female	0	user_id_4086	username_4086
zijt	2015	Waregem, België	50.8450599	50.8450599	50.8868222	3.4323622	West-Vlaams	106.1	main	female	0	user_id_4086	username_4086
zijt	2015	Waregem, België	50.8450599	50.8450599	50.8868222	3.4323622	West-Vlaams	106.1	main	female	0	user_id_4086	username_4086
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	inversion	male	0	user_id_2391	username_2391
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_4091	username_4091
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_4091	username_4091
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_4091	username_4091
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_4091	username_4091
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	other	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	other	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	other	male	0	user_id_2391	username_2391
zijt	2015	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	other	male	0	user_id_2391	username_2391
zijt	2015	Aarschot, België	50.9533704	50.9533704	50.9842743	4.836429	Brabants	37.73	main	female	1	user_id_1152	username_1152
zijt	2015	Aarschot, België	50.9533704	50.9533704	50.9842743	4.836429	Brabants	37.73	main	female	1	user_id_1152	username_1152
zijt	2015	Aarschot, België	50.9533704	50.9533704	50.9842743	4.836429	Brabants	37.73	main	female	1	user_id_1152	username_1152
zijt	2015	Aarschot, België	50.9533704	50.9533704	50.9842743	4.836429	Brabants	37.73	main	female	1	user_id_1152	username_1152
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_2391	username_2391
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_2391	username_2391
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_2391	username_2391
zijt	2015	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_2391	username_2391
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	0	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	0	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	0	user_id_1579	username_1579
zijt	2015	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	0	user_id_1579	username_1579
zijt	2015	Waasmunster, België	51.0908387	51.0908387	51.1097147	4.0842158	Oost-Vlaams	54.08	main	female	0	user_id_4092	username_4092
zijt	2015	Waasmunster, België	51.0908387	51.0908387	51.1097147	4.0842158	Oost-Vlaams	54.08	main	female	0	user_id_4092	username_4092
zijt	2015	Waasmunster, België	51.0908387	51.0908387	51.1097147	4.0842158	Oost-Vlaams	54.08	main	female	0	user_id_4092	username_4092
zijt	2015	Waasmunster, België	51.0908387	51.0908387	51.1097147	4.0842158	Oost-Vlaams	54.08	main	female	0	user_id_4092	username_4092
zijt	2015	Lochristi, België	51.0502703	51.0502703	51.09792835	3.835561373149549	Oost-Vlaams	70.58	main	male	1	user_id_4093	username_4093
